year,state,county,fmd,error,FIPS
2019,minnesota,Scott,8%,8-9%,27139
2019,minnesota,St. Louis,10%,10-11%,27137
2019,minnesota,Roseau,9%,9-9%,27135
2019,minnesota,Rock,9%,9-10%,27133
2019,minnesota,Rice,9%,9-9%,27131
2019,minnesota,Renville,9%,9-10%,27129
2019,minnesota,Redwood,10%,10-10%,27127
2019,minnesota,Red Lake,9%,9-10%,27125
2019,minnesota,Ramsey,9%,9-10%,27123
2019,minnesota,Pope,9%,9-9%,27121
2019,minnesota,Polk,10%,9-10%,27119
2019,minnesota,Pipestone,10%,9-10%,27117
2019,minnesota,Pine,10%,10-10%,27115
2019,minnesota,Pennington,9%,9-10%,27113
2019,minnesota,Otter Tail,9%,9-10%,27111
2019,minnesota,Olmsted,9%,9-9%,27109
2019,minnesota,Norman,10%,10-10%,27107
2019,minnesota,Nobles,10%,9-10%,27105
2019,minnesota,Nicollet,9%,9-9%,27103
2019,minnesota,Murray,10%,9-10%,27101
2019,minnesota,Mower,10%,9-10%,27099
2019,minnesota,Morrison,10%,9-10%,27097
2019,minnesota,Mille Lacs,10%,10-10%,27095
2019,minnesota,Meeker,9%,9-10%,27093
2019,minnesota,Martin,10%,9-10%,27091
2019,minnesota,Marshall,9%,9-9%,27089
2019,minnesota,Mahnomen,14%,14-14%,27087
2019,minnesota,McLeod,9%,9-9%,27085
2019,minnesota,Lyon,10%,9-10%,27083
2019,minnesota,Lincoln,10%,9-10%,27081
2019,minnesota,Le Sueur,9%,9-9%,27079
2019,minnesota,Lake of the Woods,10%,9-10%,27077
2019,minnesota,Lake,9%,9-10%,27075
2019,minnesota,Lac qui Parle,9%,9-10%,27073
2019,minnesota,Koochiching,10%,10-11%,27071
2019,minnesota,Kittson,10%,9-10%,27069
2019,minnesota,Kandiyohi,10%,9-10%,27067
2019,minnesota,Kanabec,10%,10-10%,27065
2019,minnesota,Jackson,9%,9-10%,27063
2019,minnesota,Itasca,10%,10-10%,27061
2019,minnesota,Isanti,9%,9-9%,27059
2019,minnesota,Hubbard,10%,10-10%,27057
2019,minnesota,Houston,9%,9-10%,27055
2019,minnesota,Hennepin,9%,8-9%,27053
2019,minnesota,Grant,10%,9-10%,27051
2019,minnesota,Goodhue,9%,9-10%,27049
2019,minnesota,Freeborn,10%,9-10%,27047
2019,minnesota,Fillmore,9%,9-10%,27045
2019,minnesota,Faribault,10%,9-10%,27043
2019,minnesota,Douglas,9%,9-10%,27041
2019,minnesota,Dodge,9%,8-9%,27039
2019,minnesota,Dakota,9%,8-9%,27037
2019,minnesota,Crow Wing,10%,9-10%,27035
2019,minnesota,Cottonwood,10%,10-10%,27033
2019,minnesota,Cook,10%,10-11%,27031
2019,minnesota,Clearwater,11%,11-12%,27029
2019,minnesota,Clay,9%,9-10%,27027
2019,minnesota,Chisago,9%,9-9%,27025
2019,minnesota,Chippewa,10%,9-10%,27023
2019,minnesota,Cass,11%,11-11%,27021
2019,minnesota,Carver,8%,8-8%,27019
2019,minnesota,Carlton,10%,10-10%,27017
2019,minnesota,Brown,9%,9-9%,27015
2019,minnesota,Blue Earth,10%,10-11%,27013
2019,minnesota,Big Stone,10%,9-10%,27011
2019,minnesota,Benton,10%,10-10%,27009
2019,minnesota,Beltrami,12%,11-12%,27007
2019,minnesota,Becker,10%,10-10%,27005
2019,minnesota,Anoka,9%,8-9%,27003
2019,minnesota,Aitkin,10%,10-11%,27001
2019,michigan,Wexford,13%,13-14%,26165
2019,michigan,Wayne,14%,14-14%,26163
2019,michigan,Washtenaw,11%,11-12%,26161
2019,michigan,Van Buren,13%,13-13%,26159
2019,michigan,Tuscola,12%,12-13%,26157
2019,michigan,Shiawassee,12%,12-12%,26155
2019,michigan,Schoolcraft,14%,14-15%,26153
2019,michigan,Sanilac,13%,12-13%,26151
2019,michigan,St. Joseph,13%,12-13%,26149
2019,michigan,St. Clair,12%,11-12%,26147
2019,michigan,Saginaw,13%,12-13%,26145
2019,michigan,Roscommon,13%,13-14%,26143
2019,michigan,Presque Isle,12%,12-13%,26141
2019,michigan,Ottawa,11%,11-11%,26139
2019,michigan,Otsego,12%,12-13%,26137
2019,michigan,Oscoda,14%,13-14%,26135
2019,michigan,Osceola,14%,14-15%,26133
2019,michigan,Ontonagon,13%,13-14%,26131
2019,michigan,Ogemaw,14%,13-14%,26129
2019,michigan,Oceana,14%,14-14%,26127
2019,michigan,Oakland,11%,10-11%,26125
2019,michigan,Newaygo,13%,13-13%,26123
2019,michigan,Muskegon,14%,13-14%,26121
2019,michigan,Montmorency,13%,13-14%,26119
2019,michigan,Montcalm,13%,12-13%,26117
2019,michigan,Monroe,11%,11-12%,26115
2019,michigan,Missaukee,13%,12-13%,26113
2019,michigan,Midland,11%,11-12%,26111
2019,michigan,Menominee,13%,12-13%,26109
2019,michigan,Mecosta,14%,13-14%,26107
2019,michigan,Mason,13%,12-13%,26105
2019,michigan,Marquette,12%,12-13%,26103
2019,michigan,Manistee,12%,12-13%,26101
2019,michigan,Macomb,12%,12-13%,26099
2019,michigan,Mackinac,14%,13-14%,26097
2019,michigan,Luce,13%,13-14%,26095
2019,michigan,Livingston,10%,10-11%,26093
2019,michigan,Lenawee,13%,12-13%,26091
2019,michigan,Leelanau,11%,11-12%,26089
2019,michigan,Lapeer,12%,11-12%,26087
2019,michigan,Lake,15%,15-15%,26085
2019,michigan,Keweenaw,13%,13-13%,26083
2019,michigan,Kent,11%,11-12%,26081
2019,michigan,Kalkaska,13%,13-14%,26079
2019,michigan,Kalamazoo,12%,12-12%,26077
2019,michigan,Jackson,12%,12-13%,26075
2019,michigan,Isabella,14%,14-15%,26073
2019,michigan,Iron,13%,13-13%,26071
2019,michigan,Iosco,13%,12-13%,26069
2019,michigan,Ionia,12%,12-12%,26067
2019,michigan,Ingham,13%,13-13%,26065
2019,michigan,Huron,12%,12-13%,26063
2019,michigan,Houghton,14%,13-14%,26061
2019,michigan,Hillsdale,13%,12-13%,26059
2019,michigan,Gratiot,13%,12-13%,26057
2019,michigan,Grand Traverse,11%,11-12%,26055
2019,michigan,Gogebic,13%,13-14%,26053
2019,michigan,Gladwin,14%,13-14%,26051
2019,michigan,Genesee,13%,13-14%,26049
2019,michigan,Emmet,12%,12-12%,26047
2019,michigan,Eaton,12%,12-12%,26045
2019,michigan,Dickinson,12%,12-13%,26043
2019,michigan,Delta,13%,13-13%,26041
2019,michigan,Crawford,13%,12-13%,26039
2019,michigan,Clinton,11%,11-12%,26037
2019,michigan,Clare,14%,14-15%,26035
2019,michigan,Chippewa,14%,13-14%,26033
2019,michigan,Cheboygan,13%,13-14%,26031
2019,michigan,Charlevoix,12%,12-12%,26029
2019,michigan,Cass,12%,12-13%,26027
2019,michigan,Calhoun,13%,13-13%,26025
2019,michigan,Branch,13%,12-13%,26023
2019,michigan,Berrien,13%,12-13%,26021
2019,michigan,Benzie,12%,12-12%,26019
2019,michigan,Bay,13%,12-13%,26017
2019,michigan,Barry,12%,11-12%,26015
2019,michigan,Baraga,13%,12-13%,26013
2019,michigan,Arenac,13%,13-14%,26011
2019,michigan,Antrim,12%,12-13%,26009
2019,michigan,Alpena,13%,12-13%,26007
2019,michigan,Allegan,12%,11-12%,26005
2019,michigan,Alger,12%,12-12%,26003
2019,michigan,Alcona,13%,12-13%,26001
2019,massachusetts,Worcester,11%,11-12%,25027
2019,massachusetts,Suffolk,13%,12-13%,25025
2019,massachusetts,Plymouth,12%,11-12%,25023
2019,massachusetts,Norfolk,10%,10-10%,25021
2019,massachusetts,Nantucket,11%,11-11%,25019
2019,massachusetts,Middlesex,10%,10-10%,25017
2019,massachusetts,Hampshire,12%,12-12%,25015
2019,massachusetts,Hampden,13%,13-14%,25013
2019,massachusetts,Franklin,12%,12-13%,25011
2019,massachusetts,Essex,12%,11-12%,25009
2019,massachusetts,Dukes,11%,11-12%,25007
2019,massachusetts,Bristol,13%,13-13%,25005
2019,massachusetts,Berkshire,12%,12-13%,25003
2019,massachusetts,Barnstable,11%,11-11%,25001
2019,maryland,Baltimore City,13%,13-13%,24510
2019,maryland,Worcester,11%,11-11%,24047
2019,maryland,Wicomico,12%,12-12%,24045
2019,maryland,Washington,12%,11-12%,24043
2019,maryland,Talbot,11%,11-11%,24041
2019,maryland,Somerset,13%,13-14%,24039
2019,maryland,St. Mary's,10%,10-10%,24037
2019,maryland,Queen Anne's,10%,10-10%,24035
2019,maryland,Prince George's,10%,10-10%,24033
2019,maryland,Montgomery,8%,8-9%,24031
2019,maryland,Kent,11%,11-12%,24029
2019,maryland,Howard,9%,9-9%,24027
2019,maryland,Harford,11%,10-11%,24025
2019,maryland,Garrett,12%,12-12%,24023
2019,maryland,Frederick,10%,10-10%,24021
2019,maryland,Dorchester,12%,12-12%,24019
2019,maryland,Charles,10%,10-11%,24017
2019,maryland,Cecil,12%,11-12%,24015
2019,maryland,Carroll,10%,10-10%,24013
2019,maryland,Caroline,13%,13-13%,24011
2019,maryland,Calvert,10%,9-10%,24009
2019,maryland,Baltimore,11%,11-11%,24005
2019,maryland,Anne Arundel,10%,10-10%,24003
2019,maryland,Allegany,13%,12-13%,24001
2019,maine,York,11%,11-11%,23031
2019,maine,Washington,14%,13-14%,23029
2019,maine,Waldo,12%,12-12%,23027
2019,maine,Somerset,13%,12-13%,23025
2019,maine,Sagadahoc,11%,11-12%,23023
2019,maine,Piscataquis,13%,13-14%,23021
2019,maine,Penobscot,13%,12-13%,23019
2019,maine,Oxford,13%,12-13%,23017
2019,maine,Lincoln,11%,11-12%,23015
2019,maine,Knox,11%,10-11%,23013
2019,maine,Kennebec,12%,11-12%,23011
2019,maine,Hancock,11%,11-12%,23009
2019,maine,Franklin,13%,13-13%,23007
2019,maine,Cumberland,11%,11-12%,23005
2019,maine,Aroostook,13%,13-14%,23003
2019,maine,Androscoggin,13%,12-13%,23001
2019,louisiana,Winn,14%,14-14%,22127
2019,louisiana,West Feliciana,12%,12-13%,22125
2019,louisiana,West Carroll,14%,13-14%,22123
2019,louisiana,West Baton Rouge,13%,12-13%,22121
2019,louisiana,Webster,14%,14-14%,22119
2019,louisiana,Washington,14%,14-14%,22117
2019,louisiana,Vernon,12%,12-12%,22115
2019,louisiana,Vermilion,13%,13-13%,22113
2019,louisiana,Union,13%,13-14%,22111
2019,louisiana,Terrebonne,13%,13-13%,22109
2019,louisiana,Tensas,18%,17-18%,22107
2019,louisiana,Tangipahoa,13%,13-13%,22105
2019,louisiana,St. Tammany,11%,11-12%,22103
2019,louisiana,St. Mary,13%,13-14%,22101
2019,louisiana,St. Martin,12%,12-13%,22099
2019,louisiana,St. Landry,15%,14-15%,22097
2019,louisiana,St. John the Baptist,12%,12-12%,22095
2019,louisiana,St. James,12%,12-12%,22093
2019,louisiana,St. Helena,15%,14-15%,22091
2019,louisiana,St. Charles,12%,11-12%,22089
2019,louisiana,St. Bernard,14%,14-14%,22087
2019,louisiana,Sabine,13%,13-14%,22085
2019,louisiana,Richland,14%,14-15%,22083
2019,louisiana,Red River,14%,14-14%,22081
2019,louisiana,Rapides,13%,13-13%,22079
2019,louisiana,Pointe Coupee,12%,12-13%,22077
2019,louisiana,Plaquemines,12%,12-12%,22075
2019,louisiana,Ouachita,14%,13-14%,22073
2019,louisiana,Orleans,13%,13-13%,22071
2019,louisiana,Natchitoches,14%,14-15%,22069
2019,louisiana,Morehouse,15%,15-15%,22067
2019,louisiana,Madison,17%,16-17%,22065
2019,louisiana,Livingston,12%,12-13%,22063
2019,louisiana,Lincoln,14%,14-14%,22061
2019,louisiana,La Salle,14%,13-14%,22059
2019,louisiana,Lafourche,12%,12-13%,22057
2019,louisiana,Lafayette,12%,12-13%,22055
2019,louisiana,Jefferson Davis,14%,13-14%,22053
2019,louisiana,Jefferson,12%,12-12%,22051
2019,louisiana,Jackson,14%,13-14%,22049
2019,louisiana,Iberville,13%,12-13%,22047
2019,louisiana,Iberia,13%,13-13%,22045
2019,louisiana,Grant,12%,12-12%,22043
2019,louisiana,Franklin,15%,14-15%,22041
2019,louisiana,Evangeline,15%,14-15%,22039
2019,louisiana,East Feliciana,12%,12-12%,22037
2019,louisiana,East Carroll,18%,18-19%,22035
2019,louisiana,East Baton Rouge,12%,12-12%,22033
2019,louisiana,De Soto,14%,13-14%,22031
2019,louisiana,Concordia,15%,14-15%,22029
2019,louisiana,Claiborne,14%,14-15%,22027
2019,louisiana,Catahoula,13%,13-14%,22025
2019,louisiana,Cameron,11%,11-11%,22023
2019,louisiana,Caldwell,14%,13-14%,22021
2019,louisiana,Calcasieu,12%,12-13%,22019
2019,louisiana,Caddo,13%,13-13%,22017
2019,louisiana,Bossier,12%,12-12%,22015
2019,louisiana,Bienville,14%,13-14%,22013
2019,louisiana,Beauregard,12%,12-13%,22011
2019,louisiana,Avoyelles,14%,13-14%,22009
2019,louisiana,Assumption,13%,13-13%,22007
2019,louisiana,Ascension,11%,11-12%,22005
2019,louisiana,Allen,12%,12-12%,22003
2019,louisiana,Acadia,13%,13-14%,22001
2019,kentucky,Woodford,12%,12-12%,21239
2019,kentucky,Wolfe,18%,17-18%,21237
2019,kentucky,Whitley,16%,15-16%,21235
2019,kentucky,Webster,14%,14-14%,21233
2019,kentucky,Wayne,16%,15-16%,21231
2019,kentucky,Washington,13%,13-13%,21229
2019,kentucky,Warren,13%,13-13%,21227
2019,kentucky,Union,14%,14-15%,21225
2019,kentucky,Trimble,13%,13-14%,21223
2019,kentucky,Trigg,13%,13-13%,21221
2019,kentucky,Todd,13%,13-14%,21219
2019,kentucky,Taylor,15%,14-15%,21217
2019,kentucky,Spencer,12%,11-12%,21215
2019,kentucky,Simpson,13%,13-14%,21213
2019,kentucky,Shelby,12%,12-13%,21211
2019,kentucky,Scott,12%,11-12%,21209
2019,kentucky,Russell,15%,14-15%,21207
2019,kentucky,Rowan,15%,15-16%,21205
2019,kentucky,Rockcastle,15%,14-15%,21203
2019,kentucky,Robertson,14%,14-15%,21201
2019,kentucky,Pulaski,14%,14-15%,21199
2019,kentucky,Powell,15%,14-15%,21197
2019,kentucky,Pike,15%,15-16%,21195
2019,kentucky,Perry,16%,15-16%,21193
2019,kentucky,Pendleton,12%,12-13%,21191
2019,kentucky,Owsley,16%,16-17%,21189
2019,kentucky,Owen,13%,13-14%,21187
2019,kentucky,Oldham,10%,10-11%,21185
2019,kentucky,Ohio,14%,13-14%,21183
2019,kentucky,Nicholas,15%,14-15%,21181
2019,kentucky,Nelson,13%,12-13%,21179
2019,kentucky,Muhlenberg,14%,13-14%,21177
2019,kentucky,Morgan,15%,15-16%,21175
2019,kentucky,Montgomery,15%,14-15%,21173
2019,kentucky,Monroe,15%,15-16%,21171
2019,kentucky,Metcalfe,16%,15-16%,21169
2019,kentucky,Mercer,13%,13-14%,21167
2019,kentucky,Menifee,14%,14-15%,21165
2019,kentucky,Meade,13%,13-13%,21163
2019,kentucky,Mason,14%,14-14%,21161
2019,kentucky,Martin,16%,15-16%,21159
2019,kentucky,Marshall,12%,12-13%,21157
2019,kentucky,Marion,14%,14-14%,21155
2019,kentucky,Magoffin,16%,15-16%,21153
2019,kentucky,Madison,13%,13-14%,21151
2019,kentucky,McLean,13%,13-14%,21149
2019,kentucky,McCreary,18%,18-19%,21147
2019,kentucky,McCracken,13%,13-13%,21145
2019,kentucky,Lyon,12%,12-12%,21143
2019,kentucky,Logan,14%,13-14%,21141
2019,kentucky,Livingston,13%,13-14%,21139
2019,kentucky,Lincoln,15%,15-16%,21137
2019,kentucky,Lewis,16%,15-16%,21135
2019,kentucky,Letcher,15%,15-16%,21133
2019,kentucky,Leslie,16%,16-17%,21131
2019,kentucky,Lee,17%,17-18%,21129
2019,kentucky,Lawrence,15%,14-15%,21127
2019,kentucky,Laurel,15%,14-15%,21125
2019,kentucky,Larue,14%,13-14%,21123
2019,kentucky,Knox,17%,17-18%,21121
2019,kentucky,Knott,16%,16-17%,21119
2019,kentucky,Kenton,12%,12-13%,21117
2019,kentucky,Johnson,15%,15-15%,21115
2019,kentucky,Jessamine,13%,13-14%,21113
2019,kentucky,Jefferson,13%,12-13%,21111
2019,kentucky,Jackson,16%,16-17%,21109
2019,kentucky,Hopkins,13%,13-13%,21107
2019,kentucky,Hickman,15%,14-15%,21105
2019,kentucky,Henry,13%,13-13%,21103
2019,kentucky,Henderson,14%,13-14%,21101
2019,kentucky,Hart,15%,14-15%,21099
2019,kentucky,Harrison,13%,13-14%,21097
2019,kentucky,Harlan,17%,16-17%,21095
2019,kentucky,Hardin,12%,12-13%,21093
2019,kentucky,Hancock,13%,13-13%,21091
2019,kentucky,Greenup,13%,13-14%,21089
2019,kentucky,Green,13%,13-14%,21087
2019,kentucky,Grayson,14%,14-15%,21085
2019,kentucky,Graves,14%,13-14%,21083
2019,kentucky,Grant,14%,13-14%,21081
2019,kentucky,Garrard,14%,13-14%,21079
2019,kentucky,Gallatin,13%,12-13%,21077
2019,kentucky,Fulton,15%,15-16%,21075
2019,kentucky,Franklin,12%,12-13%,21073
2019,kentucky,Floyd,17%,16-17%,21071
2019,kentucky,Fleming,15%,14-15%,21069
2019,kentucky,Fayette,12%,12-13%,21067
2019,kentucky,Estill,16%,15-16%,21065
2019,kentucky,Elliott,16%,16-17%,21063
2019,kentucky,Edmonson,14%,14-15%,21061
2019,kentucky,Daviess,13%,13-14%,21059
2019,kentucky,Cumberland,14%,14-15%,21057
2019,kentucky,Crittenden,14%,13-14%,21055
2019,kentucky,Clinton,15%,14-15%,21053
2019,kentucky,Clay,17%,16-17%,21051
2019,kentucky,Clark,13%,12-13%,21049
2019,kentucky,Christian,14%,13-14%,21047
2019,kentucky,Casey,16%,15-16%,21045
2019,kentucky,Carter,14%,14-15%,21043
2019,kentucky,Carroll,14%,14-15%,21041
2019,kentucky,Carlisle,14%,13-14%,21039
2019,kentucky,Campbell,12%,12-13%,21037
2019,kentucky,Calloway,14%,13-14%,21035
2019,kentucky,Caldwell,14%,13-14%,21033
2019,kentucky,Butler,15%,14-15%,21031
2019,kentucky,Bullitt,12%,12-12%,21029
2019,kentucky,Breckinridge,13%,13-14%,21027
2019,kentucky,Breathitt,17%,16-17%,21025
2019,kentucky,Bracken,14%,13-14%,21023
2019,kentucky,Boyle,13%,13-14%,21021
2019,kentucky,Boyd,13%,13-14%,21019
2019,kentucky,Bourbon,13%,13-14%,21017
2019,kentucky,Boone,11%,11-12%,21015
2019,kentucky,Bell,18%,17-18%,21013
2019,kentucky,Bath,15%,15-16%,21011
2019,kentucky,Barren,14%,14-15%,21009
2019,kentucky,Ballard,13%,13-14%,21007
2019,kentucky,Anderson,12%,12-13%,21005
2019,kentucky,Allen,14%,13-14%,21003
2019,kentucky,Adair,15%,14-15%,21001
2019,kansas,Wyandotte,12%,12-12%,20209
2019,kansas,Woodson,12%,11-12%,20207
2019,kansas,Wilson,11%,11-12%,20205
2019,kansas,Wichita,10%,10-11%,20203
2019,kansas,Washington,10%,10-10%,20201
2019,kansas,Wallace,10%,9-10%,20199
2019,kansas,Wabaunsee,9%,9-10%,20197
2019,kansas,Trego,9%,9-9%,20195
2019,kansas,Thomas,10%,9-10%,20193
2019,kansas,Sumner,10%,10-11%,20191
2019,kansas,Stevens,11%,10-11%,20189
2019,kansas,Stanton,9%,9-10%,20187
2019,kansas,Stafford,11%,11-11%,20185
2019,kansas,Smith,11%,10-11%,20183
2019,kansas,Sherman,10%,10-11%,20181
2019,kansas,Sheridan,11%,10-11%,20179
2019,kansas,Shawnee,11%,11-11%,20177
2019,kansas,Seward,11%,11-11%,20175
2019,kansas,Sedgwick,11%,10-11%,20173
2019,kansas,Scott,9%,9-9%,20171
2019,kansas,Saline,10%,10-10%,20169
2019,kansas,Russell,11%,11-12%,20167
2019,kansas,Rush,10%,10-10%,20165
2019,kansas,Rooks,11%,10-11%,20163
2019,kansas,Riley,11%,10-11%,20161
2019,kansas,Rice,10%,10-11%,20159
2019,kansas,Republic,11%,10-11%,20157
2019,kansas,Reno,11%,11-11%,20155
2019,kansas,Rawlins,10%,10-10%,20153
2019,kansas,Pratt,10%,10-10%,20151
2019,kansas,Pottawatomie,10%,9-10%,20149
2019,kansas,Phillips,11%,10-11%,20147
2019,kansas,Pawnee,10%,10-10%,20145
2019,kansas,Ottawa,10%,9-10%,20143
2019,kansas,Osborne,11%,10-11%,20141
2019,kansas,Osage,10%,10-10%,20139
2019,kansas,Norton,10%,10-10%,20137
2019,kansas,Ness,11%,10-11%,20135
2019,kansas,Neosho,12%,11-12%,20133
2019,kansas,Nemaha,10%,9-10%,20131
2019,kansas,Morton,10%,10-10%,20129
2019,kansas,Morris,10%,10-10%,20127
2019,kansas,Montgomery,12%,11-12%,20125
2019,kansas,Mitchell,10%,9-10%,20123
2019,kansas,Miami,10%,9-10%,20121
2019,kansas,Meade,10%,10-10%,20119
2019,kansas,Marshall,10%,10-11%,20117
2019,kansas,Marion,10%,10-10%,20115
2019,kansas,McPherson,9%,9-10%,20113
2019,kansas,Lyon,11%,11-12%,20111
2019,kansas,Logan,9%,9-10%,20109
2019,kansas,Linn,11%,10-11%,20107
2019,kansas,Lincoln,10%,10-11%,20105
2019,kansas,Leavenworth,9%,9-10%,20103
2019,kansas,Lane,10%,10-10%,20101
2019,kansas,Labette,12%,11-12%,20099
2019,kansas,Kiowa,11%,10-11%,20097
2019,kansas,Kingman,10%,9-10%,20095
2019,kansas,Kearny,10%,10-11%,20093
2019,kansas,Johnson,8%,8-9%,20091
2019,kansas,Jewell,11%,11-12%,20089
2019,kansas,Jefferson,10%,10-10%,20087
2019,kansas,Jackson,10%,10-10%,20085
2019,kansas,Hodgeman,9%,9-9%,20083
2019,kansas,Haskell,11%,10-11%,20081
2019,kansas,Harvey,10%,10-10%,20079
2019,kansas,Harper,10%,10-11%,20077
2019,kansas,Hamilton,11%,10-11%,20075
2019,kansas,Greenwood,11%,11-11%,20073
2019,kansas,Greeley,10%,9-10%,20071
2019,kansas,Gray,9%,9-10%,20069
2019,kansas,Grant,10%,10-11%,20067
2019,kansas,Graham,10%,10-10%,20065
2019,kansas,Gove,10%,10-11%,20063
2019,kansas,Geary,10%,10-11%,20061
2019,kansas,Franklin,10%,10-11%,20059
2019,kansas,Ford,11%,10-11%,20057
2019,kansas,Finney,11%,10-11%,20055
2019,kansas,Ellsworth,9%,9-10%,20053
2019,kansas,Ellis,10%,10-10%,20051
2019,kansas,Elk,11%,11-11%,20049
2019,kansas,Edwards,11%,10-11%,20047
2019,kansas,Douglas,11%,10-11%,20045
2019,kansas,Doniphan,10%,10-10%,20043
2019,kansas,Dickinson,10%,10-11%,20041
2019,kansas,Decatur,11%,10-11%,20039
2019,kansas,Crawford,12%,12-12%,20037
2019,kansas,Cowley,11%,11-11%,20035
2019,kansas,Comanche,10%,9-10%,20033
2019,kansas,Coffey,10%,10-10%,20031
2019,kansas,Cloud,11%,11-11%,20029
2019,kansas,Clay,10%,10-10%,20027
2019,kansas,Clark,11%,11-11%,20025
2019,kansas,Cheyenne,10%,10-10%,20023
2019,kansas,Cherokee,11%,11-12%,20021
2019,kansas,Chautauqua,11%,11-12%,20019
2019,kansas,Chase,10%,10-11%,20017
2019,kansas,Butler,10%,10-10%,20015
2019,kansas,Brown,11%,11-11%,20013
2019,kansas,Bourbon,12%,12-12%,20011
2019,kansas,Barton,11%,11-11%,20009
2019,kansas,Barber,11%,10-11%,20007
2019,kansas,Atchison,11%,11-12%,20005
2019,kansas,Anderson,11%,11-11%,20003
2019,kansas,Allen,11%,11-11%,20001
2019,iowa,Wright,11%,10-11%,19197
2019,iowa,Worth,10%,10-10%,19195
2019,iowa,Woodbury,11%,11-11%,19193
2019,iowa,Winneshiek,9%,9-10%,19191
2019,iowa,Winnebago,10%,10-11%,19189
2019,iowa,Webster,11%,11-11%,19187
2019,iowa,Wayne,11%,11-11%,19185
2019,iowa,Washington,10%,10-10%,19183
2019,iowa,Warren,10%,9-10%,19181
2019,iowa,Wapello,12%,11-12%,19179
2019,iowa,Van Buren,10%,10-11%,19177
2019,iowa,Union,11%,10-11%,19175
2019,iowa,Taylor,11%,11-11%,19173
2019,iowa,Tama,11%,10-11%,19171
2019,iowa,Story,11%,10-11%,19169
2019,iowa,Sioux,10%,9-10%,19167
2019,iowa,Shelby,10%,10-11%,19165
2019,iowa,Scott,10%,10-11%,19163
2019,iowa,Sac,10%,10-10%,19161
2019,iowa,Ringgold,11%,10-11%,19159
2019,iowa,Poweshiek,10%,10-10%,19157
2019,iowa,Pottawattamie,10%,10-11%,19155
2019,iowa,Polk,10%,10-10%,19153
2019,iowa,Pocahontas,11%,10-11%,19151
2019,iowa,Plymouth,10%,9-10%,19149
2019,iowa,Palo Alto,10%,10-11%,19147
2019,iowa,Page,11%,11-11%,19145
2019,iowa,Osceola,10%,10-10%,19143
2019,iowa,O'Brien,10%,10-10%,19141
2019,iowa,Muscatine,10%,10-11%,19139
2019,iowa,Montgomery,11%,11-12%,19137
2019,iowa,Monroe,11%,10-11%,19135
2019,iowa,Monona,11%,11-11%,19133
2019,iowa,Mitchell,10%,10-10%,19131
2019,iowa,Mills,10%,9-10%,19129
2019,iowa,Marshall,10%,10-10%,19127
2019,iowa,Marion,10%,9-10%,19125
2019,iowa,Mahaska,11%,10-11%,19123
2019,iowa,Madison,10%,9-10%,19121
2019,iowa,Lyon,9%,9-10%,19119
2019,iowa,Lucas,10%,10-10%,19117
2019,iowa,Louisa,10%,10-11%,19115
2019,iowa,Linn,10%,10-10%,19113
2019,iowa,Lee,11%,11-11%,19111
2019,iowa,Kossuth,10%,10-10%,19109
2019,iowa,Keokuk,10%,10-11%,19107
2019,iowa,Jones,10%,10-10%,19105
2019,iowa,Johnson,10%,10-11%,19103
2019,iowa,Jefferson,10%,10-11%,19101
2019,iowa,Jasper,10%,10-10%,19099
2019,iowa,Jackson,11%,10-11%,19097
2019,iowa,Iowa,10%,10-10%,19095
2019,iowa,Ida,10%,10-10%,19093
2019,iowa,Humboldt,11%,11-11%,19091
2019,iowa,Howard,11%,10-11%,19089
2019,iowa,Henry,11%,10-11%,19087
2019,iowa,Harrison,10%,10-11%,19085
2019,iowa,Hardin,10%,10-10%,19083
2019,iowa,Hancock,10%,10-10%,19081
2019,iowa,Hamilton,10%,10-10%,19079
2019,iowa,Guthrie,10%,10-11%,19077
2019,iowa,Grundy,9%,9-10%,19075
2019,iowa,Greene,10%,10-11%,19073
2019,iowa,Fremont,10%,10-10%,19071
2019,iowa,Franklin,11%,11-11%,19069
2019,iowa,Floyd,11%,10-11%,19067
2019,iowa,Fayette,11%,10-11%,19065
2019,iowa,Emmet,11%,10-11%,19063
2019,iowa,Dubuque,10%,10-11%,19061
2019,iowa,Dickinson,9%,9-10%,19059
2019,iowa,Des Moines,11%,11-12%,19057
2019,iowa,Delaware,10%,10-11%,19055
2019,iowa,Decatur,12%,12-13%,19053
2019,iowa,Davis,12%,11-12%,19051
2019,iowa,Dallas,9%,9-9%,19049
2019,iowa,Crawford,11%,11-11%,19047
2019,iowa,Clinton,11%,10-11%,19045
2019,iowa,Clayton,10%,10-11%,19043
2019,iowa,Clay,10%,10-11%,19041
2019,iowa,Clarke,11%,10-11%,19039
2019,iowa,Chickasaw,10%,10-11%,19037
2019,iowa,Cherokee,10%,10-11%,19035
2019,iowa,Cerro Gordo,10%,10-11%,19033
2019,iowa,Cedar,10%,9-10%,19031
2019,iowa,Cass,11%,11-11%,19029
2019,iowa,Carroll,10%,10-10%,19027
2019,iowa,Calhoun,11%,10-11%,19025
2019,iowa,Butler,10%,9-10%,19023
2019,iowa,Buena Vista,10%,10-10%,19021
2019,iowa,Buchanan,10%,9-10%,19019
2019,iowa,Bremer,9%,9-10%,19017
2019,iowa,Boone,10%,10-10%,19015
2019,iowa,Black Hawk,10%,10-11%,19013
2019,iowa,Benton,10%,9-10%,19011
